stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
2490,2490,"10th St & Ash Ave",48.057322,-122.183454,0,
2493,2493,"64th St NE & 73rd Ave NE",48.053607,-122.131958,0,
2494,2494,"64th St NE & 71st Ave NE",48.053573,-122.134938,0,
2497,2497,"64th St NE & 73rd Ave NE",48.053790,-122.133203,0,
2498,2498,"64th St NE & 71st Ave NE",48.053773,-122.136271,0,
2520,2520,"Smokey Point Blvd & 182nd St NE",48.160899,-122.183009,0,
2521,2521,"47th Ave NE & 188th St NE",48.167639,-122.166829,0,
2522,2522,"47th Ave NE & 193rd Pl NE",48.171928,-122.166910,0,
2523,2523,"Cemetery Rd & Highclover Blvd NE",48.176701,-122.164570,0,
2524,2524,"Cemetery Rd & 53rd Ave NE",48.176803,-122.159258,0,
2526,2526,"47th Ave NE & 188th St NE",48.167633,-122.167013,0,
2527,2527,"47th Ave NE & 193rd Pl NE",48.171498,-122.167100,0,
2528,2528,"Cemetery Rd & 49th Ave NE",48.176588,-122.163633,0,
2529,2529,"Cemetery Rd & 53rd Ave NE",48.176721,-122.159177,0,
2530,2530,"Smokey Point Blvd & 186th Pl NE",48.165864,-122.184690,0,
2531,2531,"188th St NE & 35th Ave NE",48.166939,-122.184063,0,
2532,2532,"91st Ave SE & 11th Pl SE",47.985834,-122.108690,0,
2550,2550,"271st St NW & 88th Ave NW",48.242248,-122.352507,0,
2551,2551,"271st St NW & 92nd Ave NW",48.242206,-122.357912,0,
2552,2552,"271st St NW & 94th Dr NW",48.242196,-122.360617,0,
2553,2553,"271st St NW & 270th St NW",48.242188,-122.364335,0,
2557,2557,"148th St SE & 51st Ave SE",47.863091,-122.163574,0,
2558,2558,"148th St SE & 51st Ave SE",47.863261,-122.163695,0,
2559,2559,"148th St SE & 48th Ave SE",47.863440,-122.167545,0,
2560,2560,"148th St SE & 48th Ave SE",47.863287,-122.167317,0,
2564,2564,"148th St SE & 30th Ave SE",47.863409,-122.191173,0,
2565,2565,"148th St SE & 30th Ave SE",47.863543,-122.191403,0,
2569,2569,"S Stillaguamish Ave & Portage St",48.185713,-122.117914,0,
2570,2570,"S Stillaguamish Ave & Portage St",48.185761,-122.118111,0,
2571,2571,"Cedar Ave & 5th St",48.052472,-122.180383,0,
2573,2573,"127th Ave NE & 18th St NE",48.013226,-122.059911,0,
2574,2574,"127th Ave NE & 18th St NE",48.014799,-122.060036,0,
2575,2575,"16th St NE & 127th Ave NE",48.011787,-122.060465,0,
2576,2576,"16th St NE & Main St",48.011818,-122.063572,0,
2577,2577,"16th St NE & Main St",48.011932,-122.063685,0,
2578,2578,"Village Way & W Main St",47.850498,-121.985958,0,
2582,2582,"Village Way & Sky River Pkwy",47.849813,-121.980817,0,
2596,2596,"154th St SE & 175th Ave SE",47.857803,-121.995642,0,
2597,2597,"154th St SE & Lin Ave SE",47.857717,-121.995754,0,
2598,2598,"154th St SE & Mulberry Dr",47.857846,-122.000426,0,
2599,2599,"154th St SE & Mulberry Dr",47.857714,-122.000243,0,
2602,2602,"Fryelands Blvd & 156th St SE",47.855992,-122.011805,0,
2603,2603,"Fryelands Blvd & 156th St SE",47.855496,-122.012081,0,
2610,2610,"148th St SW & 22nd Ave W",47.863981,-122.262804,0,
2611,2611,"Marine Dr NE & 14th Ave NE",48.050432,-122.212115,0,
2612,2612,"Marine Dr NE & 14th Ave NE",48.050841,-122.211963,0,
2613,2613,"Marine Dr NE & 7th Ave NE",48.042384,-122.222689,0,
2614,2614,"Marine Dr NE & 7th Dr NW",48.038192,-122.241918,0,
2615,2615,"Marine Dr NE & 7th Dr NW",48.038404,-122.242571,0,
2616,2616,"Marine Dr NE & 19th Ave NE",48.053093,-122.206298,0,
2617,2617,"36th Ave W & 179th St SW",47.836686,-122.281606,0,
2618,2618,"76th Ave W & 239th Pl SW",47.781879,-122.335266,0,
2622,2622,"E Stanley St & S Indiana Ave",48.083332,-121.965748,0,
2623,2623,"188th St NE & 46th Ave NE",48.166952,-122.168825,0,
2624,2624,"47th Ave NE & 191st Pl NE",48.169638,-122.167040,0,
2625,2625,"47th Ave NE & 191st Pl NE",48.169877,-122.166869,0,
2626,2626,"204th St NE & 74th Ave NE",48.180771,-122.131773,0,
2627,2627,"204th St NE & 74th Ave NE",48.180910,-122.131765,0,
2628,2628,"E Stanley St & N Kentucky Ave",48.083458,-121.966229,0,
2638,2638,"4th Ave & Cherry St",47.604400,-122.331225,0,
2641,2641,"148th St SW & 40th Ave W",47.864090,-122.287643,0,
2642,2642,"148th St SW & 40th Ave W",47.864268,-122.287889,0,
2645,2645,"Hwy 527 & 136th St SE",47.874559,-122.214285,0,
2646,2646,"Hwy 527 & Trillium Blvd SE",47.871909,-122.216836,0,
2650,2650,"Hwy 527 & Dumas Rd",47.874000,-122.215447,0,
2663,2663,"44th Ave W & 198th St SW",47.818608,-122.292207,0,
2670,2670,"99th Ave NE & 4th St NE",47.998600,-122.098356,0,
2697,2697,"148th St SW & Hwy 525",47.864109,-122.277003,0,
2700,2700,"5th Ave & Seneca St",47.608238,-122.333425,0,
2702,2702,"5th Ave & Marion St",47.605927,-122.331319,0,
2721,2721,"88th St NE & 36th Ave NE",48.075780,-122.180688,0,
2725,2725,"148th St SE & Seattle Hill Rd",47.863448,-122.178865,0,
2726,2726,"148th St SE & 42nd Dr SE",47.863546,-122.176169,0,
2728,2728,"State Ave & 128th St NE",48.111461,-122.179202,0,
2729,2729,"State Ave & 128th St NE",48.111091,-122.179369,0,
2733,2733,"52nd Ave W & 154th St SW",47.858460,-122.303471,0,
2751,2751,"228th St SE & 9th Ave SE",47.791376,-122.221208,0,
2752,2752,"228th St SE & 9th Ave SE",47.791166,-122.220977,0,
2755,2755,"72nd Ave W & 210th St SW",47.808362,-122.330060,0,
2756,2756,"72nd Ave W & 210th St SW",47.808426,-122.330265,0,
2757,2757,"228th St SE & 4th Ave SE",47.791350,-122.226740,0,
2758,2758,"228th St SE & 4th Ave SE",47.791212,-122.225872,0,
2760,2760,"College SB Station at 204th St SW",47.813736,-122.321744,0,
2762,2762,"Smokey Point Blvd & 152nd St NE",48.133940,-122.183340,0,
2775,2775,"Brier Rd & 232nd St SW",47.786282,-122.274353,0,
2776,2776,"236th St SW & Brier Rd",47.784361,-122.273367,0,
2779,2779,"Lincoln Way NB Station",47.873354,-122.273153,0,
2780,2780,"Lincoln Way SB Station",47.872642,-122.274294,0,
2787,2787,"4th Ave W NB Station",47.909646,-122.239297,0,
2788,2788,"4th Ave W SB Station",47.909968,-122.239459,0,
2810,2810,"Pecks Dr SB Station",47.941407,-122.217820,0,
2815,2815,"50th St NB Station",47.952124,-122.213395,0,
2816,2816,"50th St SB Station",47.951626,-122.213903,0,
2847,2847,"N Olympic Ave & E 3rd St",48.194586,-122.126523,0,
2858,2858,"NE 8th St & 102nd Ave NE",47.617541,-122.204908,0,
2863,2863,"Hwy 527 & 186th Pl SE",47.827594,-122.209167,0,
2865,2865,"W Main St & 174th Dr SE",47.850332,-121.997382,0,
2866,2866,"W Main St & 174th Dr SE",47.850482,-121.997229,0,
2871,2871,"Beverly Park Rd & Picnic Point Rd",47.870407,-122.296072,0,
2888,2888,"Smokey Point Blvd & 142nd St NE",48.126288,-122.183691,0,
2889,2889,"Smokey Point Blvd & 147th St NE",48.130762,-122.183140,0,
2890,2890,"Smokey Point Blvd & 142nd St NE",48.125772,-122.184088,0,
2891,2891,"Smokey Point Blvd & 147th St NE",48.129714,-122.183574,0,
2913,2913,"Airport Rd & Kasch Park Rd",47.917538,-122.271869,0,
2921,2921,"220th St SW & 56th Ave W",47.799261,-122.307767,0,
2922,2922,"220th St SW & 55th Ave W",47.799399,-122.307009,0,
2923,2923,"Marine Dr & Lakewood Rd",48.168267,-122.357532,0,
2925,2925,"Olympic View Dr & 180th St SW",47.836748,-122.324952,0,
2926,2926,"Olympic View Dr & 181st Pl W",47.833123,-122.328823,0,
2927,2927,"Olympic View Dr & 73rd Ave W",47.830264,-122.332667,0,
2928,2928,"Olympic View Dr & 73rd Ave W",47.830321,-122.332313,0,
2929,2929,"Olympic View Dr & 181st Pl W",47.833643,-122.328453,0,
2930,2930,"Olympic View Dr & 180th St SW",47.836596,-122.325160,0,
2931,2931,"Olympic View Dr & 76th Ave W",47.831439,-122.337003,0,
2932,2932,"76th Ave W & 190th St SW",47.826424,-122.336417,0,
2934,2934,"76th Ave W & 190th St SW",47.826156,-122.335906,0,
2935,2935,"76th Ave W & Olympic View Dr",47.830870,-122.337615,0,
2936,2936,"276th St NW & 73rd Ave NW",48.246594,-122.332609,0,
2937,2937,"Seattle Hill Rd & 32nd Ave SE",47.858657,-122.191185,0,
2938,2938,"Seattle Hill Rd & 32nd Ave SE",47.859058,-122.190303,0,
2939,2939,"276th St NW & 74th Ave NW",48.246714,-122.333419,0,
2940,2940,"Trillium Blvd SE & 142nd Pl SE",47.869192,-122.210983,0,
2941,2941,"Trillium Blvd SE & 14th Dr SE",47.870914,-122.212741,0,
2942,2942,"Trillium Blvd SE & Hwy 527",47.870847,-122.216298,0,
2943,2943,"Trillium Blvd SE & 14th Dr SE",47.870820,-122.213255,0,
2944,2944,"Trillium Blvd SE & 142nd Pl SE",47.869066,-122.211144,0,
2945,2945,"Trillium Blvd SE & 144th Pl SE",47.867608,-122.209879,0,
2947,2947,"88th St NE & 61st Dr NE",48.074714,-122.146826,0,
2948,2948,"88th St NE & 57th Dr NE",48.074958,-122.153419,0,
2950,2950,"88th St NE & 51st Ave NE",48.075301,-122.161276,0,
2955,2955,"76th Pl NW & Marine Dr",48.065653,-122.277262,0,
2956,2956,"Totem Beach Rd & 76th Pl NW",48.064998,-122.278620,0,
2957,2957,"Totem Beach Rd & 76th Pl NW",48.064867,-122.278762,0,
2959,2959,"276th St NW & Cedarhome Dr NW",48.246739,-122.341435,0,
2960,2960,"72nd Ave NW & Tyler Pl NW",48.245548,-122.330432,0,
2961,2961,"72nd Ave NW & 272nd St NW",48.242766,-122.330400,0,
2962,2962,"72nd Ave NW & Tyler Pl NW",48.244673,-122.330289,0,
2963,2963,"72nd Ave NW & 272nd St NW",48.242188,-122.330325,0,
2966,2966,"Mill Creek Rd & Village Green Dr",47.851867,-122.208408,0,
2967,2967,"Mill Creek Rd & Village Green Dr",47.852000,-122.208253,0,
2968,2968,"Seattle Hill Rd & 2600 Block",47.855059,-122.196266,0,
2969,2969,"Seattle Hill Rd & 2600 Block",47.855230,-122.196238,0,
2970,2970,"204th St SW & Larch Way",47.813757,-122.287292,0,
2975,2975,"196th St SW & 48th Ave W",47.821159,-122.298470,0,
2988,2988,"Bickford Ave & 62nd Pl SE",47.942262,-122.108419,0,
2993,2993,"Ash Way & 153rd St SW",47.858989,-122.253465,0,
2994,2994,"Ash Way & 149th St SW",47.863062,-122.249946,0,
2995,2995,"Ash Way & 141st Pl SW",47.869988,-122.247279,0,
2997,2997,"Ash Way & 135th St SW",47.875439,-122.247512,0,
2998,2998,"Ash Way & 140th St SW",47.871341,-122.247498,0,
2999,2999,"Ash Way & 149th St SW",47.862898,-122.250328,0,
3000,3000,"Ash Way & 153rd Pl SW",47.858194,-122.254383,0,
3004,3004,"Ash Way & 137th St SW",47.873723,-122.247298,0,
3016,3016,"132nd St SE & 21st Dr SE",47.877986,-122.202946,0,
3020,3020,"112th St SW NB Station",47.896822,-122.263542,0,
3022,3022,"Gibson Rd NB Station",47.881994,-122.249928,0,
3023,3023,"4th Ave W NB Station",47.882028,-122.239319,0,
3024,3024,"3rd Ave SE NB Station",47.882114,-122.228483,0,
3031,3031,"196th St SE NB Station",47.820544,-122.207281,0,
3033,3033,"220th St SE NB Station",47.798869,-122.211572,0,
3037,3037,"Kasch Park Rd SB Station",47.917928,-122.271872,0,
3039,3039,"112th St SW SB Station",47.896164,-122.263520,0,
3041,3041,"Gibson Rd SB Station",47.881764,-122.249921,0,
3042,3042,"4th Ave W SB Station",47.881800,-122.239181,0,
3043,3043,"3rd Ave SE SB Station",47.881877,-122.227604,0,
3046,3046,"Trillium Blvd SB Station",47.870936,-122.217941,0,
3050,3050,"196th St SE SB Station",47.819965,-122.207621,0,
3062,3062,"Ash Way & 157th St SW",47.857060,-122.255081,0,
3066,3066,"154th St SE & 168th Ave SE",47.857737,-122.005141,0,
3067,3067,"154th St SE & 168th Ave SE",47.857840,-122.005177,0,
3069,3069,"N Kelsey St & W Columbia St",47.855883,-121.977315,0,
3071,3071,"N Kelsey St & W Hill St",47.856388,-121.977125,0,
3073,3073,"State Ave & 122nd St NE",48.103429,-122.176316,0,
3084,3084,"Ingraham Blvd & 88th St NE",48.074279,-122.123172,0,
3085,3085,"Ingraham Blvd & 76th Ave NE",48.076887,-122.126312,0,
3086,3086,"Ingraham Blvd & 74th Dr NE",48.075388,-122.131313,0,
3088,3088,"83rd Ave NE & 82nd St NE",48.069018,-122.119147,0,
3089,3089,"83rd Ave NE & 83rd Dr NE",48.065602,-122.119422,0,
3090,3090,"83rd Ave NE & 72nd Pl NE",48.061454,-122.119497,0,
3091,3091,"83rd Ave NE & 69th St NE",48.058587,-122.119465,0,
3098,3098,"Ingraham Blvd & 74th Dr NE",48.075861,-122.130418,0,
3099,3099,"Ingraham Blvd & 76th Ave NE",48.076772,-122.126471,0,
3100,3100,"Ingraham Blvd & 87th Pl NE",48.073742,-122.122875,0,
3102,3102,"83rd Ave NE & 82nd St NE",48.068848,-122.119387,0,
3103,3103,"83rd Ave NE & 83rd Dr NE",48.065145,-122.119678,0,
3104,3104,"83rd Ave NE & 72nd Pl NE",48.060743,-122.119713,0,
3105,3105,"83rd Ave NE & 69th St NE",48.057555,-122.119674,0,
3108,3108,"Market Pl & Hwy 9",47.997431,-122.102675,0,
3109,3109,"88th St NE & 57th Dr NE",48.074768,-122.152124,0,
3113,3113,"91st Ave SE & 2nd Pl SE",47.994294,-122.108531,0,
3114,3114,"20th St SE & 83rd Ave SE",47.978024,-122.119021,0,
3115,3115,"20th St SE & 83rd Ave SE",47.978179,-122.119921,0,
3118,3118,"91st Ave NE & 1st St SE",47.995836,-122.108694,0,
3120,3120,"91st Ave SE & 2nd Pl SE",47.993797,-122.108777,0,
3121,3121,"172nd St NE & 23rd Ave NE",48.151979,-122.199916,0,
3122,3122,"172nd St NE & 23rd Ave NE",48.152171,-122.200111,0,
3124,3124,"Bickford Ave & 23rd St",47.939502,-122.106877,0,
3125,3125,"Second St & Ave E",47.912968,-122.100067,0,
3126,3126,"Bickford Ave & 62nd Pl SE",47.942559,-122.108873,0,
3127,3127,"Ave D & Ferguson Park Rd",47.929643,-122.099878,0,
3128,3128,"Ave D & 14th St SE",47.929528,-122.100051,0,
3129,3129,"132nd St SE & 39th Ave SE",47.877746,-122.179589,0,
3130,3130,"132nd St SE & 39th Ave SE",47.878025,-122.180936,0,
3131,3131,"2nd St & Cedar Ave",47.912886,-122.091212,0,
3139,3139,"75th St SW & 16th Ave W",47.929623,-122.254615,0,
3141,3141,"Hardeson Rd & 75th St SW",47.929961,-122.247910,0,
3143,3143,"75th St SW & 16th Ave W",47.929777,-122.255388,0,
3145,3145,"Airport Rd & Kasch Park Rd",47.917875,-122.271469,0,
3146,3146,"Hardeson Rd & 72nd St SW",47.932126,-122.249753,0,
3147,3147,"Hardeson Rd & 75th St SW",47.931581,-122.249094,0,
3149,3149,"30th Ave NE & 34th Ave NE",48.093764,-122.190759,0,
3150,3150,"Quarry Rd & 100th St NE",48.085788,-121.990534,0,
3151,3151,"100th St NE & Penny Ave",48.086579,-121.985509,0,
3152,3152,"100th St NE & Jordan Rd",48.086849,-121.980759,0,
3153,3153,"100th St NE & Eagle View Dr",48.086758,-121.985194,0,
3154,3154,"100th St NE & Granite Falls High School",48.086710,-121.987836,0,
3155,3155,"W Stanley St & Jordan Rd",48.083085,-121.976645,0,
3160,3160,"Meridian Ave N & N 200th St",47.774565,-122.335141,0,
3162,3162,"Bothell Way NE & Reder Way",47.763696,-122.208007,0,
3164,3164,"220th St SE & 20th Ave SE",47.798778,-122.207120,0,
3165,3165,"220th St SE & 23rd Dr SE",47.799259,-122.202139,0,
3166,3166,"26th Ave SE & 220th St SE",47.798042,-122.198823,0,
3167,3167,"26th Ave SE & 223rd St SE",47.795883,-122.197436,0,
3168,3168,"26th Ave SE & 223rd St SE",47.796007,-122.197220,0,
3169,3169,"26th Ave SE & 220th St SE",47.797320,-122.198235,0,
3170,3170,"220th St SE & 26th Ave SE",47.799374,-122.199401,0,
3171,3171,"220th St SE & 20th Ave SE",47.799308,-122.205839,0,
3173,3173,"99th Ave SE & 15th Pl SE",47.982235,-122.098282,0,
3174,3174,"99th Ave SE & 6th Pl SE",47.990376,-122.098223,0,
3176,3176,"99th Ave SE & 2nd St SE",47.994072,-122.098396,0,
3178,3178,"99th Ave SE & 15th Pl SE",47.982403,-122.098503,0,
3193,3193,"Cathcart Way & Snohomish Cascade Dr",47.872480,-122.143868,0,
3195,3195,"134th Pl SE & Snohomish Cascade Dr",47.873188,-122.144781,0,
3197,3197,"196th St SW & 52nd Ave W",47.821019,-122.302492,0,
3198,3198,"84th St SW & SR 525",47.921899,-122.299391,0,
3220,3220,"148th St SW & 22nd Pl W",47.864128,-122.262977,0,
3228,3228,"188th St SW EB Station",47.828597,-122.277634,0,
3229,3229,"180th Pl SW EB Station",47.835905,-122.281566,0,
3233,3233,"Larch Way EB Station",47.849485,-122.246346,0,
3234,3234,"North Rd EB Station",47.849303,-122.235374,0,
3237,3237,"North Rd WB Station",47.849589,-122.236405,0,
3238,3238,"Larch Way WB Station",47.849795,-122.247575,0,
3242,3242,"180th Pl SW WB Station",47.834407,-122.281854,0,
3243,3243,"188th St SW WB Station",47.827852,-122.277865,0,
3274,3274,"1st St & Mukilteo Station",47.949263,-122.298726,0,
3275,3275,"1st St & Mukilteo Station",47.949314,-122.298856,0,
3280,3280,"Hwy 525 & 5th St",47.945090,-122.304054,0,
3333,3333,"Quil Ceda Blvd & 116th St NE",48.100208,-122.191603,0,
3334,3334,"116th St NE & Quil Ceda Blvd",48.100576,-122.192787,0,
3335,3335,"212th St SW & 63rd Ave W",47.806580,-122.317567,0,
3336,3336,"212th St SW & 55th Ave W",47.806385,-122.307619,0,
3337,3337,"212th St SW & 55th Ave W",47.806682,-122.307611,0,
3338,3338,"212th St SW & 212th Pl SW",47.806468,-122.314829,0,
3340,3340,"212th St SW & 52nd Ave W",47.806649,-122.303491,0,
3341,3341,"9th Ave W & Maple St",47.809087,-122.366895,0,
3342,3342,"51st Ave NE & 160th St NE",48.141876,-122.161780,0,
3344,3344,"188th St SW & 43rd Pl W",47.828179,-122.291442,0,
3345,3345,"27th Ave NE & 116th St NE",48.098762,-122.195002,0,
3346,3346,"88th St NE & 45th Dr NE",48.075566,-122.169883,0,
3347,3347,"Lakewood Rd & E Lake Goodwin Rd",48.155780,-122.289260,0,
3350,3350,"9th Ave S & Walnut St",47.807033,-122.367096,0,
3351,3351,"9th Ave S & Pine St",47.802982,-122.367036,0,
3352,3352,"100th Ave W & Elm Way",47.799140,-122.366977,0,
3353,3353,"100th Ave W & 15th St SW",47.793788,-122.366945,0,
3355,3355,"100th Ave W & 225th Pl SW",47.794906,-122.366773,0,
3356,3356,"9th Ave S & Sea Vista Pl",47.800317,-122.366808,0,
3357,3357,"9th Ave S & Pine St",47.803500,-122.366851,0,
3358,3358,"9th Ave S & Walnut St",47.807525,-122.366869,0,
3360,3360,"51st Ave NE & 168th St NE",48.147858,-122.161619,0,
3361,3361,"43rd Ave NE & 171st St NE",48.150680,-122.172224,0,
3363,3363,"172nd St NE & 40th Ave NE",48.152527,-122.176910,0,
3366,3366,"43rd Ave NE & 171st St NE",48.150921,-122.172432,0,
3367,3367,"51st Ave NE & 164th St NE",48.146810,-122.161938,0,
3369,3369,"172nd St NE & 40th Ave NE",48.152226,-122.176224,0,
3383,3383,"North Rd & 167th Pl SW",47.847220,-122.235993,0,
3384,3384,"North Rd & 174th St SW",47.840087,-122.235786,0,
3385,3385,"North Rd & 183rd St SW",47.831830,-122.237561,0,
3388,3388,"North Rd & 182nd St SW",47.833030,-122.236962,0,
3389,3389,"North Rd & 174th St SW",47.840464,-122.235536,0,
3390,3390,"North Rd & 167th Pl SW",47.846694,-122.235704,0,
3393,3393,"208th St SE & 9th Ave SE",47.809286,-122.219954,0,
3395,3395,"208th St SE & Filbert Dr",47.809486,-122.220292,0,
3396,3396,"Filbert Rd & 202nd St SE",47.814607,-122.228220,0,
3397,3397,"Filbert Rd & 194th St SW",47.822535,-122.234793,0,
3408,3408,"Dayton St & 8th Ave S",47.809654,-122.370419,0,
3414,3414,"83rd Ave NE & 63rd St NE",48.052826,-122.119339,0,
3415,3415,"83rd Ave NE & 57th St NE",48.047228,-122.119361,0,
3416,3416,"83rd Ave NE & 50th St NE",48.041481,-122.119473,0,
3417,3417,"83rd Ave NE & 39th Pl NE",48.032181,-122.119352,0,
3418,3418,"83rd Ave NE & 35th St NE",48.028390,-122.119150,0,
3419,3419,"83rd Ave NE & 32nd Pl NE",48.026100,-122.119230,0,
3420,3420,"83rd Ave NE & 29th Pl NE",48.023430,-122.119150,0,
3421,3421,"Soper Hill Rd & 87th Ave NE",48.021630,-122.114470,0,
3422,3422,"Soper Hill Rd & Hwy 9",48.021550,-122.110610,0,
3423,3423,"83rd Ave NE & 57th Pl NE",48.046624,-122.119579,0,
3424,3424,"83rd Ave NE & 49th St NE",48.040684,-122.119650,0,
3425,3425,"83rd Ave NE & 39th St NE",48.031530,-122.119460,0,
3426,3426,"83rd Ave NE & 35th St NE",48.028270,-122.119350,0,
3427,3427,"83rd Ave NE & 32nd Pl NE",48.025540,-122.119370,0,
3428,3428,"83rd Ave NE & 29th Pl NE",48.022840,-122.119380,0,
3429,3429,"Soper Hill Rd & 85th Dr NE",48.021513,-122.115314,0,
3430,3430,"Soper Hill Rd & Hwy 9",48.021403,-122.110193,0,
3431,3431,"Logan Rd & 6th Pl W",47.809866,-122.241696,0,
3432,3432,"Logan Rd & 6th Pl W",47.809989,-122.241766,0,
3433,3433,"Hubbard Rd & 2nd Ave W",47.807000,-122.236320,0,
3434,3434,"Hubbard Rd & 2nd Ave W",47.806904,-122.236195,0,
3435,3435,"Damson Rd & Hubbard Rd",47.810316,-122.244429,0,
3436,3436,"Logan Rd & 3rd Ave W",47.809489,-122.236616,0,
3437,3437,"Logan Rd & 2nd Ave W",47.809188,-122.236269,0,
3438,3438,"51st Ave NE & 114th Pl NE",48.098904,-122.162364,0,
3439,3439,"51st Ave NE & 113th Pl NE",48.097652,-122.162199,0,
3440,3440,"64th St NE & 47th Ave NE",48.051898,-122.168254,0,
3444,3444,"100th St SW & 30th Ave W",47.907719,-122.274092,0,
3450,3450,"35th Ave W & 153rd St SW",47.860402,-122.280350,0,
3451,3451,"35th Ave W & 153rd St SW",47.859446,-122.280480,0,
3452,3452,"35th Ave W & 159th Pl SW",47.854711,-122.280401,0,
3453,3453,"36th Ave W & 164th St SW",47.851588,-122.282014,0,
3455,3455,"North Rd & Bellflower Rd",47.836495,-122.236784,0,
3456,3456,"North Rd & Bellflower Rd",47.835524,-122.236742,0,
3459,3459,"35th Ave SE & 236th St SE",47.783575,-122.186055,0,
3460,3460,"35th Ave SE & 237th St SE",47.782008,-122.186093,0,
950,950,"Shoultes Rd & 100th St NE",48.086396,-122.170662,0,
1444,1444,"Shoultes Rd & 100th St NE",48.086515,-122.170817,0,
2690,2690,"State Ave & 100th St NE",48.086152,-122.172339,0,
2856,2856,"NE 10th St & 102nd Ave NE",47.619172,-122.204880,0,
2675,2675,"105th St NE & 30th Ave NE",48.090812,-122.191717,0,
836,836,"N Broadway & Tower St",48.006063,-122.196786,0,
1328,1328,"N Broadway & Tower St",48.006209,-122.197117,0,
1053,1053,"10th St & Hwy 2",47.852792,-121.692300,0,
904,904,"I-5 & 116th St NE Flyer Stop",48.100286,-122.184348,0,
1398,1398,"I-5 & 116th St NE Flyer Stop",48.100365,-122.185380,0,
173,173,"132nd St SE & 35th Ave SE",47.877824,-122.184321,0,
1559,1559,"132nd St SE & 35th Ave SE",47.878081,-122.186346,0,
3025,3025,"Dumas Rd NB Station",47.880235,-122.219304,0,
3044,3044,"Dumas Rd SB Station",47.880043,-122.219476,0,
32,32,"134th Pl SE & 58th Dr SE",47.876499,-122.155084,0,
1565,1565,"134th Pl SE & 58th Dr SE",47.876175,-122.153081,0,
175,175,"132nd St SE & Seattle Hill Rd",47.877631,-122.164568,0,
1562,1562,"132nd St SE & Seattle Hill Rd",47.877943,-122.166273,0,
2704,2704,"Hwy 522 & 132nd Ave NE Flyer Stop",47.757560,-122.164572,0,
2705,2705,"Hwy 522 & 132nd Ave NE Flyer Stop",47.758740,-122.164734,0,
2562,2562,"148th St SE & 35th Ave SE",47.863338,-122.186385,0,
2563,2563,"148th St SE & 35th Ave SE",47.863485,-122.186352,0,
3359,3359,"51st Ave NE & 152nd St NE",48.134097,-122.161974,0,
3368,3368,"51st Ave NE & 152nd St NE",48.134019,-122.162149,0,
191,191,"164th St SW & 6th Ave W",47.849414,-122.240214,0,
1574,1574,"164th St SW & 2nd Pl W",47.849559,-122.236914,0,
195,195,"164th St SW & Spruce Way",47.849950,-122.284221,0,
1582,1582,"164th St SW & Spruce Way",47.850184,-122.285312,0,
200,200,"168th St SE & 28th Dr SE",47.845502,-122.194108,0,
203,203,"168th St SE & 30th Dr SE",47.845402,-122.190404,0,
1589,1589,"168th St SE & 30th Dr SE",47.845555,-122.190467,0,
657,657,"44th Ave W & Cobblestone Dr",47.845730,-122.292420,0,
1127,1127,"44th Ave W & 168th St SW",47.845964,-122.292637,0,
1003,1003,"Hwy 99 & 168th St SW",47.847635,-122.294070,0,
1499,1499,"Hwy 99 & 168th St SW",47.845627,-122.295239,0,
204,204,"168th St SW & 60th Ave W",47.846501,-122.315441,0,
1587,1587,"168th St SW & 60th Ave W",47.846689,-122.313829,0,
215,215,"180th St SE & Hwy 527",47.834562,-122.209234,0,
1600,1600,"180th St SE & Hwy 527",47.834789,-122.208584,0,
3030,3030,"180th St SE NB Station",47.834958,-122.210752,0,
3049,3049,"180th St SE SB Station",47.834326,-122.210721,0,
2744,2744,"NE 185th St & 101st Ave NE",47.761760,-122.205146,0,
2745,2745,"NE 185th St & 101st Ave NE",47.761863,-122.205417,0,
233,233,"196th St SW & 80th Ave W",47.821379,-122.340766,0,
1620,1620,"196th St SW & 80th Ave W",47.821537,-122.341995,0,
1034,1034,"State Ave & 1st St",48.049414,-122.176887,0,
1523,1523,"State Ave & 2nd St",48.050261,-122.177177,0,
267,267,"204th St NE & 77th Ave NE",48.180732,-122.125342,0,
1647,1647,"204th St NE & Olympic Pl NE",48.180947,-122.127629,0,
274,274,"N 205th St & Hwy 99",47.777722,-122.348660,0,
1017,1017,"Aurora Ave N & 244th St SW",47.778290,-122.346083,0,
1710,1710,"N 205th St & Hwy 99",47.777867,-122.348546,0,
2089,2089,"Hwy 99 & N 205th St",47.777264,-122.346379,0,
3116,3116,"20th St SE & 91st Ave SE",47.978119,-122.109439,0,
3117,3117,"91st Ave SE & 20th St SE",47.978819,-122.108796,0,
1633,1633,"20th St NE & 123rd Ave NE",48.015610,-122.064494,0,
2225,2225,"20th St NE & Main St",48.015488,-122.063809,0,
710,710,"52nd Ave W & 212th St SW",47.806875,-122.303059,0,
1192,1192,"52nd Ave W & 212th St SW",47.805805,-122.303274,0,
1663,1663,"212th St SW & 74th Ave W",47.806973,-122.332124,0,
2662,2662,"212th St SW & 74th Ave W",47.806817,-122.331858,0,
604,604,"29th Ave W & 228th St SW",47.790280,-122.271894,0,
1687,1687,"228th St SW & 29th Ave W",47.792082,-122.272403,0,
1160,1160,"48th Ave W & 228th St SW",47.791542,-122.297750,0,
2771,2771,"48th Ave W & 228th St SW",47.791695,-122.297546,0,
