shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
703:54,47.837580,-122.281800,80052,11272.30
703:54,47.837450,-122.281800,80053,11286.74
703:54,47.837410,-122.281800,80054,11291.19
703:54,47.837120,-122.281790,80055,11323.44
703:54,47.836540,-122.281740,80056,11388.03
703:54,47.836330,-122.281730,80057,11411.41
703:54,47.835740,-122.281730,80058,11476.97
703:54,47.835480,-122.281720,80059,11505.89
703:54,47.835230,-122.281730,80060,11533.69
703:54,47.835100,-122.281730,80061,11548.17
703:54,47.834670,-122.281730,80062,11595.96
703:54,47.834406,-122.281736,80063,11625.32
703:54,47.834220,-122.281740,90002,11645.98
703:54,47.833690,-122.281740,90003,11704.90
703:54,47.832730,-122.281740,90004,11811.67
703:54,47.832340,-122.281740,90005,11855.01
703:54,47.831890,-122.281750,90006,11905.06
703:54,47.831910,-122.279920,90007,12042.10
703:54,47.831950,-122.277680,90008,12209.83
703:54,47.830990,-122.277670,90009,12316.54
703:54,47.829510,-122.277750,90010,12481.19
703:54,47.829240,-122.277730,90011,12511.25
703:54,47.828890,-122.277740,90012,12550.17
703:54,47.828660,-122.277750,90013,12575.74
703:54,47.828570,-122.277740,90014,12585.80
703:54,47.828190,-122.277740,90015,12628.05
703:54,47.827852,-122.277740,90016,12665.63
703:54,47.827720,-122.277740,100002,12680.29
703:54,47.827400,-122.277740,100003,12715.86
703:54,47.827350,-122.277740,100004,12721.41
703:54,47.826900,-122.277740,100005,12771.45
703:54,47.826670,-122.277740,100006,12797.00
703:54,47.826230,-122.277750,100007,12845.95
703:54,47.826040,-122.277740,100008,12867.07
703:54,47.825860,-122.277740,100009,12887.07
703:54,47.825650,-122.277740,100010,12910.41
703:54,47.825460,-122.277760,100011,12931.60
703:54,47.825210,-122.277780,100012,12959.43
703:54,47.824730,-122.277750,100013,13012.83
703:54,47.824380,-122.277770,100014,13051.78
703:54,47.823810,-122.277770,100015,13115.15
703:54,47.823510,-122.277770,100016,13148.49
703:54,47.823310,-122.277760,100017,13170.74
703:54,47.823190,-122.277770,100018,13184.09
703:54,47.823050,-122.277760,100019,13199.67
703:54,47.822930,-122.277740,100020,13213.08
703:54,47.822720,-122.277560,100021,13240.02
703:54,47.822250,-122.278450,100022,13324.73
703:54,47.821840,-122.279200,100023,13397.03
703:54,47.821520,-122.279820,100024,13455.52
703:54,47.821220,-122.280440,100025,13512.67
703:54,47.821120,-122.280670,100026,13533.18
703:54,47.820940,-122.281050,100027,13567.99
703:54,47.820720,-122.281520,100028,13610.84
703:54,47.820640,-122.281690,100029,13626.36
703:54,47.820450,-122.282040,100030,13660.01
703:54,47.820210,-122.282470,100031,13701.86
703:54,47.820080,-122.282690,100032,13723.77
703:54,47.819840,-122.283070,100033,13762.76
703:54,47.819670,-122.283350,100034,13791.01
703:54,47.819580,-122.283500,100035,13806.04
703:54,47.819480,-122.283670,100036,13822.95
703:54,47.819270,-122.284070,100037,13860.93
703:54,47.818770,-122.285000,100038,13950.02
703:54,47.818330,-122.285820,100039,14028.54
703:54,47.818280,-122.285910,100040,14037.26
703:54,47.818080,-122.286300,100041,14073.99
703:54,47.817680,-122.287090,100042,14147.99
703:54,47.817520,-122.287510,100043,14184.14
703:54,47.817460,-122.287720,100044,14201.21
703:54,47.817430,-122.287850,100045,14211.48
703:54,47.817410,-122.287920,100046,14217.21
703:54,47.817400,-122.287980,100047,14221.85
703:54,47.817380,-122.288070,100048,14228.92
703:54,47.817340,-122.288380,100049,14252.54
703:54,47.817340,-122.288570,100050,14266.77
703:54,47.817330,-122.288880,100051,14290.00
703:54,47.817320,-122.289140,100052,14309.51
703:54,47.817320,-122.289490,100053,14335.69
703:54,47.817320,-122.289570,100054,14341.69
703:54,47.817330,-122.290050,100055,14377.63
703:54,47.817330,-122.290110,100056,14382.14
703:54,47.817330,-122.290340,100057,14399.36
703:54,47.817330,-122.290730,100058,14428.56
703:54,47.817340,-122.291220,100059,14465.26
703:54,47.817340,-122.291440,100060,14481.72
703:54,47.817340,-122.291730,100061,14503.42
703:54,47.817350,-122.292360,100062,14550.60
703:54,47.817350,-122.292890,100063,14590.29
703:54,47.817350,-122.293150,100064,14609.76
703:54,47.817350,-122.293630,100065,14645.70
703:54,47.817350,-122.294280,100066,14694.38
703:54,47.817350,-122.294380,100067,14701.84
703:54,47.817360,-122.295050,100068,14752.01
703:54,47.816810,-122.295040,100069,14813.19
703:54,47.816740,-122.295040,100070,14820.96
703:54,47.816620,-122.295040,100071,14834.31
703:54,47.816450,-122.295040,100072,14853.21
703:54,47.816340,-122.295040,100073,14865.43
703:54,47.816230,-122.295040,100074,14877.65
703:54,47.816060,-122.295030,100075,14896.58
703:54,47.816060,-122.295410,100076,14925.05
703:54,47.816010,-122.295440,100077,14931.05
703:54,47.815980,-122.295490,100078,14936.08
703:54,47.815960,-122.295550,100079,14941.11
703:54,47.815950,-122.295630,100080,14947.21
703:54,47.815957,-122.295819,100081,14961.38
703:54,47.815960,-122.295920,110002,14968.94
703:54,47.815970,-122.297000,110003,15049.83
703:54,47.815980,-122.297300,110004,15072.33
703:54,47.815990,-122.297360,110005,15076.96
703:54,47.816010,-122.297410,110006,15081.29
703:54,47.816040,-122.297440,110007,15085.31
703:54,47.816080,-122.297460,110008,15090.01
703:54,47.816080,-122.297760,110009,15112.47
703:54,47.816200,-122.297760,110010,15125.82
703:54,47.816470,-122.297760,110011,15155.81
703:54,47.816840,-122.297760,110012,15196.96
703:54,47.817200,-122.297770,110013,15236.98
703:54,47.817380,-122.297770,110014,15257.01
703:54,47.818520,-122.297780,110015,15383.74
703:54,47.818700,-122.297780,110016,15403.74
703:54,47.819190,-122.297790,110017,15458.24
703:54,47.819610,-122.297790,110018,15504.90
703:54,47.820170,-122.297800,110019,15567.17
703:54,47.820410,-122.297810,110020,15593.87
703:54,47.820820,-122.297820,110021,15639.47
703:54,47.821050,-122.297800,110022,15665.10
703:54,47.821060,-122.298230,110023,15697.32
703:54,47.821070,-122.298460,110024,15714.57
703:54,47.821070,-122.298630,110025,15727.31
703:54,47.821070,-122.298760,110026,15737.04
703:54,47.821080,-122.299000,110027,15755.05
703:54,47.821080,-122.299190,110028,15769.25
703:54,47.821080,-122.299520,110029,15793.97
703:54,47.821080,-122.299630,110030,15802.20
703:54,47.821090,-122.300010,110031,15830.70
703:54,47.821100,-122.300360,110032,15856.95
703:54,47.821100,-122.300550,110033,15871.18
703:54,47.821100,-122.300750,110034,15886.15
703:54,47.821110,-122.301060,110035,15909.40
703:54,47.821110,-122.301180,110036,15918.36
703:54,47.821120,-122.301740,110037,15960.30
703:54,47.821120,-122.301800,110038,15964.78
703:54,47.821120,-122.301950,110039,15976.03
703:54,47.821120,-122.302080,110040,15985.75
703:54,47.821120,-122.302180,110041,15993.25
703:54,47.821120,-122.302230,110042,15997.00
703:54,47.821130,-122.302830,110043,16041.93
703:54,47.821140,-122.303180,110044,16068.17
703:54,47.821140,-122.303210,110045,16070.40
703:54,47.821150,-122.303470,110046,16089.90
703:54,47.821150,-122.303600,110047,16099.66
703:54,47.821170,-122.303890,110048,16121.45
703:54,47.821200,-122.304150,110049,16141.23
703:54,47.821290,-122.304910,110050,16198.99
703:54,47.821310,-122.305020,110051,16207.53
703:54,47.821370,-122.305460,110052,16241.15
703:54,47.821430,-122.306030,110053,16284.34
703:54,47.821450,-122.306220,110054,16298.72
703:54,47.821460,-122.306420,110055,16313.72
703:54,47.821470,-122.306660,110056,16331.73
703:54,47.821470,-122.306850,110057,16345.97
703:54,47.821460,-122.307050,110058,16360.99
703:54,47.821450,-122.307230,110059,16374.53
703:54,47.821410,-122.307610,110060,16403.33
703:54,47.821370,-122.307900,110061,16425.49
703:54,47.821320,-122.308210,110062,16449.35
703:54,47.821240,-122.308640,110063,16482.76
703:54,47.821220,-122.308800,110064,16494.92
703:54,47.821200,-122.309010,110065,16510.80
703:54,47.821190,-122.309170,110066,16522.84
703:54,47.821180,-122.309360,110067,16537.11
703:54,47.821180,-122.309400,110068,16540.12
703:54,47.821170,-122.309550,110069,16551.40
703:54,47.821170,-122.309640,110070,16558.14
703:54,47.821170,-122.309720,110071,16564.11
703:54,47.821170,-122.309800,110072,16570.12
703:54,47.821170,-122.309860,110073,16574.60
703:54,47.821170,-122.310140,110074,16595.57
703:54,47.821180,-122.310830,110075,16647.23
703:54,47.821180,-122.310990,110076,16659.21
703:54,47.821180,-122.311020,110077,16661.46
703:54,47.821170,-122.311570,110078,16702.64
703:54,47.821170,-122.311860,110079,16724.38
703:54,47.821170,-122.312190,110080,16749.06
703:54,47.821170,-122.312470,110081,16770.03
703:54,47.821160,-122.312690,110082,16786.55
703:54,47.821160,-122.312720,110083,16788.81
703:54,47.821150,-122.312990,110084,16809.02
703:54,47.821150,-122.313310,110085,16832.98
703:54,47.821150,-122.313370,110086,16837.49
703:54,47.821150,-122.313420,110087,16841.24
703:54,47.821150,-122.313480,110088,16845.72
703:54,47.821150,-122.313790,110089,16868.91
703:54,47.821150,-122.313990,110090,16883.91
703:54,47.821150,-122.314060,110091,16889.15
703:54,47.821158,-122.314393,110092,16914.05
703:54,47.821160,-122.314490,120002,16921.34
703:54,47.821180,-122.314820,120003,16946.15
703:54,47.821190,-122.315100,120004,16967.15
703:54,47.821200,-122.315940,120005,17030.06
703:54,47.821200,-122.316400,120006,17064.50
703:54,47.821200,-122.316570,120007,17077.21
703:54,47.821200,-122.316860,120008,17098.94
703:54,47.821210,-122.317350,120009,17135.61
703:54,47.821210,-122.317620,120010,17155.85
703:54,47.821210,-122.317750,120011,17165.57
703:54,47.821210,-122.317930,120012,17179.05
703:54,47.821220,-122.318180,120013,17197.79
703:54,47.821220,-122.318610,120014,17229.98
703:54,47.821220,-122.318790,120015,17243.48
703:54,47.821230,-122.318970,120016,17256.98
703:54,47.821230,-122.319070,120017,17264.48
703:54,47.821230,-122.319260,120018,17278.68
703:54,47.821230,-122.319420,120019,17290.66
703:54,47.821240,-122.319740,120020,17314.68
703:54,47.821250,-122.320470,120021,17369.33
703:54,47.821260,-122.320850,120022,17397.83
703:54,47.821260,-122.321170,120023,17421.79
703:54,47.821270,-122.321370,120024,17436.78
703:54,47.821270,-122.321480,120025,17445.01
703:54,47.821270,-122.321590,120026,17453.24
703:54,47.821270,-122.321620,120027,17455.50
703:54,47.821270,-122.321710,120028,17462.24
703:54,47.821280,-122.322160,120029,17495.98
703:54,47.821280,-122.322370,120030,17511.70
703:54,47.821280,-122.322430,120031,17516.18
703:54,47.821290,-122.322860,120032,17548.40
703:54,47.821300,-122.323390,120033,17588.12
703:54,47.821310,-122.323740,120034,17614.36
703:54,47.821310,-122.323930,120035,17628.56
703:54,47.821320,-122.324230,120036,17651.06
703:54,47.821320,-122.324300,120037,17656.30
703:54,47.821320,-122.324460,120038,17668.28
703:54,47.821330,-122.325040,120039,17711.71
703:54,47.820870,-122.325020,120040,17762.89
703:54,47.820560,-122.325010,120041,17797.36
703:54,47.820350,-122.325000,120042,17820.71
703:54,47.820200,-122.324990,120043,17837.41
703:54,47.819890,-122.324980,120044,17871.89
703:54,47.819670,-122.324980,120045,17896.33
703:54,47.819590,-122.324980,120046,17905.23
703:54,47.819460,-122.324970,120047,17919.68
703:54,47.819350,-122.324970,120048,17931.90
703:54,47.819330,-122.324970,120049,17934.13
703:54,47.818850,-122.324960,120050,17987.50
703:54,47.817710,-122.324920,120051,18114.29
703:54,47.817341,-122.324905,120052,18155.29
703:54,47.816730,-122.324880,120053,18223.29
703:54,47.816347,-122.324870,120054,18265.84
901:92,47.815966,-122.296614,10001,0.00
901:92,47.815960,-122.295920,10002,52.03
901:92,47.815950,-122.295630,10003,73.76
901:92,47.815960,-122.295550,10004,79.86
901:92,47.815980,-122.295490,10005,84.89
901:92,47.816010,-122.295440,10006,89.92
901:92,47.816060,-122.295410,10007,95.92
901:92,47.816060,-122.295030,10008,124.39
901:92,47.815700,-122.295040,10009,164.41
901:92,47.814780,-122.295070,10010,266.73
901:92,47.814610,-122.295070,10011,285.63
901:92,47.814480,-122.295070,10012,300.08
901:92,47.814360,-122.295060,10013,313.43
901:92,47.814220,-122.295030,10014,329.15
901:92,47.813970,-122.294920,10015,358.14
901:92,47.813770,-122.294790,10016,382.40
901:92,47.813620,-122.294660,10017,401.73
901:92,47.813420,-122.294440,10018,429.37
901:92,47.813310,-122.294300,10019,445.50
901:92,47.813250,-122.294230,10020,453.97
901:92,47.813160,-122.294140,10021,466.04
901:92,47.813040,-122.293980,10022,483.99
901:92,47.813670,-122.292770,10023,598.54
901:92,47.813960,-122.292220,10024,650.84
901:92,47.814620,-122.291000,10025,768.04
901:92,47.814810,-122.290600,10026,804.70
901:92,47.815070,-122.290060,10027,854.38
901:92,47.815440,-122.289360,10028,921.01
901:92,47.815810,-122.288670,10029,987.09
901:92,47.816310,-122.287720,10030,1077.38
901:92,47.816820,-122.286720,10031,1171.32
901:92,47.816910,-122.286530,10032,1188.72
901:92,47.816970,-122.286400,10033,1200.55
901:92,47.817040,-122.286250,10034,1214.20
901:92,47.817110,-122.286090,10035,1228.50
901:92,47.817300,-122.285600,10036,1270.83
901:92,47.817490,-122.285250,10037,1304.48
901:92,47.817630,-122.285000,10038,1328.84
901:92,47.817930,-122.284450,10039,1381.84
901:92,47.818110,-122.284110,10040,1414.21
901:92,47.818280,-122.283800,10041,1444.17
901:92,47.818490,-122.283410,10042,1481.54
901:92,47.819690,-122.281100,10043,1699.99
901:92,47.820440,-122.279700,10044,1833.95
901:92,47.820870,-122.278860,10045,1912.96
901:92,47.820930,-122.278750,10046,1923.56
901:92,47.821480,-122.277720,10047,2021.98
901:92,47.821780,-122.277150,10048,2076.15
901:92,47.822170,-122.276430,10049,2145.33
901:92,47.822250,-122.276290,10050,2159.08
901:92,47.822380,-122.276050,10051,2182.15
901:92,47.824020,-122.273000,10052,2474.40
901:92,47.824130,-122.272790,10053,2494.30
901:92,47.824620,-122.271890,10054,2580.95
901:92,47.824710,-122.271720,10055,2597.14
901:92,47.824880,-122.271400,10056,2627.68
901:92,47.825150,-122.270910,10057,2675.05
901:92,47.825240,-122.270750,10058,2690.65
901:92,47.825430,-122.270400,10059,2724.33
901:92,47.825700,-122.269900,10060,2772.31
901:92,47.826080,-122.269190,10061,2840.22
901:92,47.826240,-122.268860,10062,2870.64
901:92,47.826820,-122.267780,10063,2974.06
901:92,47.827690,-122.266130,10064,3130.97
901:92,47.827930,-122.265700,10065,3172.75
901:92,47.828060,-122.265460,10066,3195.80
901:92,47.828210,-122.265220,10067,3220.33
901:92,47.828360,-122.264980,10068,3244.87
901:92,47.828490,-122.264800,10069,3264.59
901:92,47.828560,-122.264690,10070,3275.93
901:92,47.828640,-122.264580,10071,3288.03
901:92,47.828730,-122.264460,10072,3301.50
901:92,47.828870,-122.264280,10073,3322.11
901:92,47.829040,-122.264070,10074,3346.70
901:92,47.829190,-122.263900,10075,3367.67
901:92,47.829370,-122.263700,10076,3392.70
901:92,47.829640,-122.263430,10077,3428.88
901:92,47.829970,-122.263120,10078,3472.28
901:92,47.830220,-122.262910,10079,3504.22
901:92,47.830480,-122.262710,10080,3536.78
901:92,47.830730,-122.262540,10081,3567.35
901:92,47.830940,-122.262410,10082,3592.65
901:92,47.831120,-122.262310,10083,3614.01
901:92,47.831280,-122.262230,10084,3632.76
901:92,47.831490,-122.262120,10085,3657.51
901:92,47.831540,-122.262100,10086,3663.30
901:92,47.831650,-122.262050,10087,3676.10
901:92,47.831820,-122.261970,10088,3695.91
901:92,47.831990,-122.261900,10089,3715.54
901:92,47.832170,-122.261830,10090,3736.21
901:92,47.832350,-122.261770,10091,3756.72
901:92,47.832530,-122.261720,10092,3777.08
901:92,47.832670,-122.261680,10093,3792.93
901:92,47.833410,-122.261480,10094,3876.57
901:92,47.833600,-122.261430,10095,3898.00
901:92,47.834100,-122.261300,10096,3954.44
901:92,47.834690,-122.261150,10097,4020.98
901:92,47.835040,-122.261060,10098,4060.45
901:92,47.835950,-122.260830,10099,4163.08
901:92,47.838100,-122.260280,10100,4405.67
901:92,47.839020,-122.260050,10101,4509.36
901:92,47.839860,-122.259830,10102,4604.22
901:92,47.841320,-122.259460,10103,4768.90
901:92,47.842180,-122.259240,10104,4865.92
901:92,47.842440,-122.259170,10105,4895.30
901:92,47.842970,-122.259030,10106,4955.16
901:92,47.843210,-122.258970,10107,4982.23
901:92,47.843650,-122.258860,10108,5031.82
901:92,47.843970,-122.258780,10109,5067.91
901:92,47.844250,-122.258710,10110,5099.49
901:92,47.844840,-122.258560,10111,5166.02
901:92,47.845100,-122.258490,10112,5195.41
901:92,47.845390,-122.258410,10113,5228.20
901:92,47.846430,-122.258150,10114,5345.46
901:92,47.847750,-122.257810,10115,5494.39
901:92,47.847910,-122.257770,10116,5512.43
901:92,47.848150,-122.257710,10117,5539.50
901:92,47.848480,-122.257620,10118,5576.77
901:92,47.848960,-122.257500,10119,5630.88
901:92,47.849320,-122.257410,10120,5671.47
901:92,47.849610,-122.257340,10121,5704.15
901:92,47.849800,-122.257290,10122,5725.58
901:92,47.850150,-122.257200,10123,5765.08
901:92,47.850330,-122.257150,10124,5785.44
901:92,47.850490,-122.257100,10125,5803.61
901:92,47.850760,-122.257010,10126,5834.39
901:92,47.850850,-122.256980,10127,5844.63
901:92,47.851060,-122.256900,10128,5868.74
901:92,47.851190,-122.256840,10129,5883.86
901:92,47.851420,-122.256730,10130,5910.74
901:92,47.851650,-122.256610,10131,5937.87
901:92,47.851870,-122.256480,10132,5964.17
901:92,47.851980,-122.256410,10133,5977.46
901:92,47.852160,-122.256290,10134,5999.41
901:92,47.852280,-122.256200,10135,6014.37
901:92,47.852440,-122.256080,10136,6034.31
901:92,47.852550,-122.255990,10137,6048.27
901:92,47.852720,-122.255860,10138,6069.54
901:92,47.852960,-122.255650,10139,6100.51
901:92,47.853120,-122.255510,10140,6121.15
901:92,47.853630,-122.255070,10141,6186.71
901:92,47.854450,-122.254360,10142,6292.23
901:92,47.855040,-122.253830,10143,6368.89
901:92,47.855560,-122.253390,10144,6435.43
901:92,47.856700,-122.252410,10145,6581.85
901:92,47.857420,-122.251800,10146,6673.99
901:92,47.857700,-122.251550,10147,6710.32
901:92,47.857980,-122.251320,10148,6745.89
901:92,47.858180,-122.251140,10149,6771.89
901:92,47.858360,-122.250990,10150,6794.85
901:92,47.858550,-122.250820,10151,6819.50
901:92,47.859600,-122.249910,10152,6954.65
901:92,47.861180,-122.248550,10153,7157.68
901:92,47.861370,-122.248380,10154,7182.37
901:92,47.861710,-122.248090,10155,7225.95
901:92,47.862080,-122.247770,10156,7273.56
901:92,47.862370,-122.247520,10157,7310.84
901:92,47.862490,-122.247420,10158,7326.14
901:92,47.862580,-122.247340,10159,7337.82
901:92,47.862760,-122.247190,10160,7360.77
901:92,47.862970,-122.247010,10161,7387.71
901:92,47.863180,-122.246840,10162,7414.29
901:92,47.863320,-122.246720,10163,7432.27
901:92,47.863680,-122.246450,10164,7477.08
901:92,47.863860,-122.246330,10165,7499.02
901:92,47.864010,-122.246230,10166,7517.31
901:92,47.864210,-122.246110,10167,7541.30
901:92,47.864350,-122.246030,10168,7557.97
901:92,47.864720,-122.245840,10169,7601.50
901:92,47.865110,-122.245670,10170,7646.70
901:92,47.865400,-122.245560,10171,7679.95
901:92,47.865690,-122.245470,10172,7712.90
901:92,47.865870,-122.245420,10173,7733.26
901:92,47.866200,-122.245340,10174,7770.45
901:92,47.866650,-122.245230,10175,7821.14
901:92,47.868230,-122.244840,10176,7999.23
901:92,47.868680,-122.244730,10177,8049.92
901:92,47.869190,-122.244600,10178,8107.47
901:92,47.869540,-122.244520,10179,8146.82
901:92,47.869930,-122.244430,10180,8190.71
901:92,47.870410,-122.244320,10181,8244.69
901:92,47.871320,-122.244090,10182,8347.34
901:92,47.871820,-122.243960,10183,8403.79
901:92,47.872190,-122.243850,10184,8445.73
901:92,47.872310,-122.243810,10185,8459.42
901:92,47.872700,-122.243660,10186,8504.22
901:92,47.873000,-122.243520,10187,8539.15
901:92,47.873200,-122.243420,10188,8562.62
901:92,47.873610,-122.243190,10189,8611.36
901:92,47.873830,-122.243050,10190,8637.97
901:92,47.873930,-122.242970,10191,8650.62
901:92,47.874300,-122.242690,10192,8696.77
901:92,47.874680,-122.242360,10193,8745.69
901:92,47.874990,-122.242060,10194,8786.84
901:92,47.875270,-122.241770,10195,8824.78
901:92,47.875560,-122.241430,10196,8865.84
901:92,47.875840,-122.241090,10197,8906.01
901:92,47.876000,-122.240890,10198,8929.27
901:92,47.876730,-122.239960,10199,9036.13
901:92,47.876970,-122.239660,10200,9071.03
901:92,47.877190,-122.239370,10201,9103.71
901:92,47.877400,-122.239110,10202,9134.12
901:92,47.877810,-122.238590,10203,9194.05
901:92,47.878290,-122.237990,10204,9263.76
901:92,47.878790,-122.237350,10205,9337.12
901:92,47.879350,-122.236610,10206,9420.45
901:92,47.879680,-122.236210,10207,9467.79
901:92,47.879790,-122.236000,10208,9487.69
901:92,47.879910,-122.235770,10209,9509.49
901:92,47.880080,-122.235490,10210,9537.71
901:92,47.880170,-122.235360,10211,9551.67
901:92,47.880520,-122.234860,10212,9605.65
901:92,47.880640,-122.234680,10213,9624.61
901:92,47.880740,-122.234510,10214,9641.49
901:92,47.880840,-122.234320,10215,9659.54
901:92,47.880930,-122.234120,10216,9677.52
901:92,47.881010,-122.233900,10217,9696.27
901:92,47.881080,-122.233680,10218,9714.46
901:92,47.881160,-122.233390,10219,9737.90
901:92,47.881260,-122.232990,10220,9769.82
901:92,47.881360,-122.232600,10221,9801.03
901:92,47.881440,-122.232350,10222,9821.75
901:92,47.881490,-122.232220,10223,9832.94
901:92,47.881570,-122.232090,10224,9846.11
901:92,47.881660,-122.232010,10225,9857.78
901:92,47.881770,-122.231970,10226,9870.37
901:92,47.881940,-122.231940,10227,9889.42
901:92,47.881950,-122.231360,10228,9932.82
901:92,47.881960,-122.231070,10229,9954.52
901:92,47.881960,-122.230910,10230,9966.47
901:92,47.881960,-122.230610,10231,9988.91
901:92,47.881960,-122.230460,10232,10000.12
901:92,47.881960,-122.230210,10233,10018.84
901:92,47.881960,-122.229680,10234,10058.46
901:92,47.881960,-122.229410,10235,10078.64
901:92,47.881960,-122.229250,10236,10090.62
901:92,47.881970,-122.228640,10237,10136.25
901:92,47.881970,-122.228020,10238,10182.61
901:92,47.881970,-122.227570,10239,10216.26
901:92,47.881970,-122.227310,10240,10235.70
901:92,47.881970,-122.227170,10241,10246.19
901:92,47.881970,-122.227020,10242,10257.40
901:92,47.881970,-122.226840,10243,10270.85
901:92,47.881970,-122.226730,10244,10279.07
901:92,47.881970,-122.226580,10245,10290.29
901:92,47.881970,-122.226415,10246,10302.67
901:92,47.881970,-122.226100,20002,10326.20
901:92,47.881970,-122.225510,20003,10370.30
901:92,47.881970,-122.224270,20004,10463.02
901:92,47.881970,-122.224010,20005,10482.47
901:92,47.881970,-122.223680,20006,10507.16
901:92,47.881960,-122.223430,20007,10525.90
901:92,47.881950,-122.223280,20008,10537.18
901:92,47.881930,-122.223050,20009,10554.52
901:92,47.881910,-122.222880,20010,10567.45
901:92,47.881880,-122.222690,20011,10582.05
901:92,47.881866,-122.222625,20012,10587.17
901:92,47.881840,-122.222500,30002,10596.92
901:92,47.881790,-122.222310,30003,10612.19
901:92,47.881730,-122.222110,30004,10628.59
901:92,47.881660,-122.221900,30005,10646.12
901:92,47.881580,-122.221680,30006,10664.80
901:92,47.881530,-122.221560,30007,10675.35
901:92,47.881490,-122.221470,30008,10683.42
901:92,47.881440,-122.221370,30009,10692.75
901:92,47.881380,-122.221260,30010,10703.36
901:92,47.881200,-122.220960,30011,10733.41
901:92,47.881070,-122.220770,30012,10753.68
901:92,47.880830,-122.220430,30013,10790.53
901:92,47.880550,-122.220010,30014,10834.79
901:92,47.880360,-122.219927,30015,10856.82
901:92,47.880254,-122.219924,30016,10868.62
901:92,47.880137,-122.219972,30017,10882.03
901:92,47.880100,-122.220040,30018,10888.58
901:92,47.879990,-122.220190,30019,10905.20
901:92,47.879860,-122.220300,30020,10921.81
901:92,47.879730,-122.220350,30021,10936.74
901:92,47.879600,-122.220360,30022,10951.22
901:92,47.879450,-122.220330,30023,10968.04
901:92,47.879310,-122.220250,30024,10984.72
901:92,47.879190,-122.220150,30025,11000.02
901:92,47.879040,-122.219960,30026,11021.93
901:92,47.878920,-122.220170,30027,11042.54
901:92,47.878830,-122.220350,30028,11059.33
901:92,47.878760,-122.220560,30029,11076.86
901:92,47.878722,-122.220694,30030,11087.77
901:92,47.878814,-122.220781,30031,11099.93
901:92,47.878869,-122.220810,30032,11106.39
901:92,47.878975,-122.220779,30033,11118.43
901:92,47.879549,-122.220585,30034,11183.81
901:92,47.879833,-122.220526,30035,11215.79
901:92,47.880006,-122.220409,30036,11236.91
901:92,47.880145,-122.220318,30037,11253.79
901:92,47.880207,-122.220286,30038,11261.02
901:92,47.880258,-122.220288,30039,11266.69
901:92,47.880314,-122.220315,30040,11273.21
901:92,47.880403,-122.220424,30041,11286.07
901:92,47.880451,-122.220495,30042,11293.63
901:92,47.880453,-122.220587,30043,11300.49
901:92,47.880421,-122.220670,30044,11307.65
901:92,47.880342,-122.220660,30045,11316.46
901:92,47.880230,-122.220623,30046,11329.29
901:92,47.880121,-122.220611,30047,11341.39
901:92,47.879950,-122.220562,30048,11360.72
901:92,47.879833,-122.220526,30049,11373.98
901:92,47.879549,-122.220585,30050,11405.95
901:92,47.879099,-122.220738,30051,11457.25
901:92,47.878975,-122.220779,40002,11471.33
901:92,47.878869,-122.220810,40003,11483.37
901:92,47.878814,-122.220781,40004,11489.83
901:92,47.878722,-122.220694,40005,11501.99
901:92,47.878760,-122.220560,40006,11512.91
901:92,47.878830,-122.220350,40007,11530.43
901:92,47.878920,-122.220170,40008,11547.23
901:92,47.879040,-122.219960,40009,11567.83
901:92,47.879190,-122.220150,40010,11589.75
901:92,47.879310,-122.220250,40011,11605.05
901:92,47.879450,-122.220330,40012,11621.72
901:92,47.879600,-122.220360,40013,11638.54
901:92,47.879730,-122.220350,40014,11653.02
901:92,47.879860,-122.220300,40015,11667.96
901:92,47.879990,-122.220190,40016,11684.57
901:92,47.880100,-122.220040,40017,11701.18
901:92,47.880137,-122.219972,40018,11707.73
901:92,47.880310,-122.219660,40019,11737.97
901:92,47.880050,-122.219280,40020,11778.54
901:92,47.879850,-122.218990,40021,11809.60
901:92,47.879280,-122.218190,40022,11896.77
901:92,47.879060,-122.217880,40023,11930.48
901:92,47.878910,-122.217650,40024,11954.44
901:92,47.878840,-122.217530,40025,11966.30
901:92,47.878820,-122.217500,40026,11969.47
901:92,47.878720,-122.217320,40027,11986.90
901:92,47.878640,-122.217150,40028,12002.44
901:92,47.878590,-122.217040,40029,12012.38
901:92,47.878520,-122.216860,40030,12027.93
901:92,47.878430,-122.216580,40031,12051.15
901:92,47.878360,-122.216310,40032,12072.79
901:92,47.878310,-122.216090,40033,12090.14
901:92,47.878260,-122.215800,40034,12112.54
901:92,47.878230,-122.215490,40035,12135.95
901:92,47.878210,-122.215120,40036,12163.71
901:92,47.878200,-122.214800,40037,12187.67
901:92,47.878190,-122.214290,40038,12225.83
901:92,47.878190,-122.214140,40039,12237.05
901:92,47.878180,-122.213470,40040,12287.16
901:92,47.878180,-122.213340,40041,12296.88
901:92,47.878180,-122.212900,40042,12329.80
901:92,47.878180,-122.212650,40043,12348.48
901:92,47.878180,-122.212390,40044,12367.93
901:92,47.878180,-122.212230,40045,12379.91
901:92,47.878180,-122.211710,40046,12418.77
901:92,47.878180,-122.211060,40047,12467.39
901:92,47.878180,-122.210425,40048,12514.90
901:92,47.878180,-122.210330,50002,12521.98
901:92,47.878180,-122.210000,50003,12546.66
901:92,47.878180,-122.209710,50004,12568.37
