route_id,trip_id,service_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1097,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-8,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1098,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-26,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1099,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-10,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1100,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-11,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1101,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-12,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1102,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-27,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1103,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-14,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1104,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-15,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1105,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-16,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1106,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-28,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1107,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-18,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1108,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-19,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1109,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-1,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1110,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-2,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1111,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-3,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1112,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-25,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1113,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-5,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1114,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-7,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1115,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-8,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1116,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-26,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1117,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-10,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1118,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-12,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1119,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-27,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1120,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-15,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1121,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-16,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1122,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-18,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1123,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-1,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1124,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-2,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1125,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-3,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1126,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-5,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_1127,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Lynnwood City Center,1,599-7,S07:N23,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2001,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-10,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2002,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-11,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2003,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-21,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2004,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-23,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2005,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-12,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2006,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-13,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2007,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-18,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2008,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-14,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2009,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-15,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2010,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-20,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2011,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-16,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2012,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-2,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2013,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-17,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2014,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-3,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2015,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-4,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2016,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-19,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2017,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-22,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2018,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-5,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2019,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-1,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2020,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-6,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2021,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-7,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2022,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-8,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2023,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-24,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2024,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-9,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2025,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-10,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2026,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-11,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2027,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-21,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2028,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-12,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2029,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-13,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2030,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-14,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2031,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-15,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2032,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-23,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2033,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-16,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2034,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-17,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2035,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-18,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2036,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-19,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2037,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-20,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2038,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-1,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2039,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-2,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2040,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-3,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2041,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-4,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2042,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-22,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2043,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-5,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2044,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-6,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2045,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-7,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2046,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-8,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2047,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-24,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2048,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-9,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2049,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-10,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2050,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-11,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2051,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-12,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2052,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-13,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2053,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-14,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2054,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-15,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2055,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-16,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2056,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-17,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2057,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-18,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2058,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-19,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2059,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-1,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2060,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-2,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2061,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-3,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2062,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-4,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2063,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-5,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2064,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-6,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2065,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-7,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2066,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-8,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2067,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-9,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2068,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-25,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2069,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-10,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2070,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-11,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2071,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-12,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2072,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-26,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2073,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-13,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2074,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-14,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2075,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-15,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2076,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-16,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2077,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-17,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2078,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-27,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2079,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-18,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2080,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-19,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2081,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-1,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2082,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-2,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2083,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-28,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2084,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-3,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2085,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-4,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2086,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-25,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2087,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-5,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2088,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-29,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2089,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-6,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2090,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-7,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2091,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-8,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2092,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-26,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2093,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-9,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2094,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-10,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2095,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-11,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2096,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-12,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2097,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-27,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2098,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-13,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2099,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-14,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2100,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-15,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2101,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-16,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2102,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-28,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2103,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-17,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2104,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-18,N23:S07,1,0.0,1,0,0
100479,LLR_2026-04-16_20260331_Link_AprEMW_Weekday_100479_2105,LLR_2026-04-16_20260331_Link_AprEMW_Weekday,,Federal Way Downtown,0,599-19,N23:S07,1,0.0,1,0,0
